RNK;NAME;ROLE;NAT;HEIGHT;AGE;TM NAME;GP;W;L;W%;MIN;PTS;2PTM;2PTA;2PT%;3PTM;3PTA;3PT%;FGM;FGA;FG%;FTM;FTA;FT%;OR;DR;TR;AST;TO;ST;BLK;BLKA;PF;DF;VAL;+ / -;POSS;USG%;PPP;OFF RTG (ON);DEF RTG (ON);NET RTG (ON);IND OFF RTG;IND DEF RTG;IND NET RTG;eFG%;TS%;RIM FREQ;RIM PPS;PAINT FREQ;PAINT PPS;MID FREQ;MID PPS;C3 FREQ;C3 PPS;L3 FREQ;L3 PPS;FT Ratio;TO%;LTO%;DTO%;AST%;AST% (2P);AST% (3P);AST% (FT);AST Ratio;AST/TO;OR%;OR% (after 2P);OR% (after 3P);OR% (after FT);DR%;DR% (after 2P);DR% (after 3P);DR% (after FT);TR%;ST%;BLK%;BLK% (2P);BLK% (3P);PF 100 Poss;DF 100 Poss;PER;OFF WIN SHARE;DEF WIN SHARE;WIN SHARE;WIN Share per 40;OBPM;DBPM;BPM;VORP;TM PACE (ON);TM OFF RTG (ON);TM DEF RTG (ON);TM NET RTG (ON);TM TS% (ON);TM OR% (ON);TM TO% (ON);TM FT Ratio (ON);OPP TS% (ON);OPP OR% (ON);OPP TO% (ON);OPP FT Ratio (ON);TM PACE (OFF);TM OFF RTG (OFF);TM DEF RTG (OFF);TM NET RTG (OFF);TM TS% (OFF);TM OR% (OFF);TM TO% (OFF);TM FT Ratio (OFF);OPP TS% (OFF);OPP OR% (OFF);OPP TO% (OFF);OPP FT Ratio (OFF);TM PACE (NET);TM OFF RTG (NET);TM DEF RTG (NET);TM NET RTG (NET);TM TS% (NET);TM OR% (NET);TM TO% (NET);TM FT Ratio (NET);OPP TS% (NET);OPP OR% (NET);OPP TO% (NET);OPP FT Ratio (NET)
142;Tyler Dorsey;SG;USA;196;28;Fenerbahce Beko Istanbul;5;3;2;0,6;18,6;9,6;1,2;3;0,4;2;4;0,5;3,2;7;0,457142857;1,2;1,6;0,75;0,8;2,2;3;1;1;0;0;0,2;1,6;1,6;8,2;-2,6;8,6;0,231182796;1,11627907;116,969697;125,6097561;-8,640059128;123,6103177;117,7202443;5,890073355;0,6;0,631578947;0,023255814;2;0,255813953;0,727272727;0,069767442;0,666666667;0,023255814;3;0,441860465;1,421052632;0,069767442;0,11627907;0,11627907;0;0,078125;0,060606061;0,166666667;0;0,104166667;1;0,055555556;0;0,111111111;0;0,139240506;0,1;0,189189189;0;0,099337748;0;0;0;0;4,87804878;4,848484848;14,62924495;0,962632396;0,681100188;1,643732584;0,098279975;0,4200374;-1,862598562;-1,442561162;0,22363595;70,87882585;116,969697;125,6097561;-8,640059128;0,614649682;0,291666667;0,155913978;0,102150538;0,588571429;0,291139241;0,068181818;0,142045455;62,62655069;120,7650273;106,3829787;14,3820486;0,587765957;0,368421053;0,141552511;0,054794521;0,561797753;0,285714286;0,15625;0,084821429;8,252275154;-3,795330353;19,22677737;-23,02210773;0,026883724;-0,076754386;0,014361467;0,047356017;0,026773676;0,005424955;-0,088068182;0,057224026
143;Marko Guduric;SG;SRB;196;29;Fenerbahce Beko Istanbul;5;3;2;0,6;22,6;10,2;1,8;3;0,6;1,8;3,2;0,5625;3,6;6,2;0,580645161;1,2;1,8;0,666666667;0;1,8;1,8;3,2;1,2;0,2;0;0,4;2,2;3,2;11,6;5,2;8,2;0,197115385;1,243902439;124,4565217;105,7291667;18,72735507;144,9776456;101,8312603;43,14638533;0,725806452;0,728571429;0,146341463;1,666666667;0,219512195;0,888888889;0;-;0,024390244;0;0,365853659;1,8;0,097560976;0,146341463;0,073170732;0,073170732;0,216216216;0,24137931;0,28125;0;0,280701754;2,666666667;0;0;0;0;0,097826087;0,106382979;0,1;0;0,051136364;0,005208333;0;0;0;5,729166667;8,695652174;14,64171656;1,52517041;1,614748164;3,139918574;0,158182296;1,119346464;-0,105772321;1,013574142;1,434896777;65,27716186;124,4565217;105,7291667;18,72735507;0,632596685;0,273809524;0,129807692;0,096153846;0,525906736;0,315217391;0,14213198;0,121827411;67,45501285;112,804878;126,875;-14,07012195;0,56402439;0,397590361;0,16751269;0,055837563;0,634375;0,253521127;0,093596059;0,098522167;-2,177850991;11,65164369;-21,14583333;32,79747702;0,068572295;-0,123780838;-0,037704998;0,040316283;-0,108468264;0,061696265;0,048535921;0,023305244
144;Nigel Hayes Davis;F;USA;203;30;Fenerbahce Beko Istanbul;5;3;2;0,6;34;11,2;2,6;5,4;0,481481481;1,4;5;0,28;4;10,4;0,384615385;1,8;1,8;1;2;2,4;4,4;2;1;0,8;0;0,4;2;4;12,6;0;12,2;0,184848485;0,918032787;118,0851064;117,6678445;0,41726186;112,8929755;110,9646288;1,928346615;0,451923077;0,5;0,114754098;1,142857143;0,245901639;1,066666667;0,081967213;0,4;0,049180328;0;0,344262295;1;0,06557377;0,081967213;0,049180328;0,032786885;0,086206897;0,037735849;0,170212766;0;0,14084507;2;0,074626866;0,034482759;0,112676056;0;0,090909091;0,112676056;0,053571429;0,166666667;0,082706767;0,014134276;0;0;0;3,533568905;7,092198582;16,58701052;1,120941425;1,884607819;3,005549244;0,103194824;1,916789044;0,722958937;2,639747982;3,424516145;66,1648255;118,0851064;117,6678445;0,41726186;0,601083032;0,350746269;0,160606061;0,06969697;0,584210526;0,287878788;0,128472222;0,118055556;66,80725432;122,7272727;105,7971014;16,93017128;0,595588235;0,272727273;0,093333333;0,106666667;0,536764706;0,290322581;0,089285714;0,089285714;-0,642428827;-4,642166344;11,87074307;-16,51290942;0,005494797;0,078018996;0,067272727;-0,036969697;0,04744582;-0,002443793;0,039186508;0,028769841
146;Yam Madar;PG;ISR;190;24;Fenerbahce Beko Istanbul;1;1;0;1;5;0;0;0;-;0;0;-;0;0;-;0;2;0;1;0;1;0;1;0;0;0;4;1;-5;-1;2;0,181818182;0;90;83,33333333;6,666666667;26,70623145;84,95824176;-58,2520103;-;0;0;-;0;-;0;-;0;-;0;-;0,5;0,5;0,5;0;0;0;0;0;0;0;0,166666667;1;0;0;0;0;0;0;0,076923077;0;0;0;0;33,33333333;10;12,16855524;0,533292667;0,701749487;1,235042154;0,12167903;-0,017419825;-0,456639354;-0,47405918;0,362402781;90,90909091;90;83,33333333;6,666666667;0,45;0,166666667;0,090909091;0,363636364;0,454545455;0,142857143;0,181818182;0,272727273;65,75875486;119,8224852;116,4705882;3,351896972;0,604477612;0,341614907;0,149746193;0,068527919;0,578947368;0,294871795;0,115681234;0,105398458;25,15033605;-29,82248521;-33,1372549;3,314769695;-0,154477612;-0,17494824;-0,058837102;0,295108445;-0,124401914;-0,152014652;0,066136948;0,167328815
150;Johnathan Motley;C;USA;206;29;Fenerbahce Beko Istanbul;1;1;0;1;10;6;3;5;0,6;0;0;-;3;5;0,6;0;0;-;3;1;4;0;2;0;0;0;2;5;9;4;7;0,388888889;0,857142857;133,3333333;100;33,33333333;104,4751009;93,3442623;11,13083865;0,6;0,6;0;-;0,714285714;1,2;0;-;0;-;0;-;-;0,285714286;0;0,285714286;0;0;0;-;0;0;0,375;0,666666667;0,2;-;0,111111111;0,166666667;0;-;0,235294118;0;0;0;0;16,66666667;41,66666667;19,503622;0,848068458;0,999656582;1,84772504;0,109494817;-0,490450863;-0,747249993;-1,237700855;0,336040599;48,32214765;133,3333333;100;33,33333333;0,533333333;0,75;0,166666667;0;0,428571429;0,444444444;0,142857143;0;61,59695817;118,5185185;117,5438596;0,974658869;0,62745098;0,304347826;0,177419355;0,064516129;0,598214286;0,333333333;0,121212121;0,090909091;-13,27481052;14,81481481;-17,54385965;32,35867446;-0,094117647;0,445652174;-0,010752688;-0,064516129;-0,169642857;0,111111111;0,021645022;-0,090909091
151;Amine Noua;PF;FRA;202;27;Fenerbahce Beko Istanbul;2;2;0;1;5,5;0;0;0;-;0;0,5;0;0;0,5;0;0;0;-;0;1;1;0,5;0;0;0,5;0;1,5;0;0;-2;0,5;0,052631579;0;135,2941176;142,1052632;-6,811145511;80,0731298;114,981324;-34,90819417;0;0;0;-;0;-;0;-;0;-;1;0;-;0;0;0;0,111111111;0,25;0;-;0,5;0,5;0;0;0;-;0,25;0,5;0;-;0,133333333;0;0,058823529;0,066666667;0;15,78947368;0;14,13636284;0,307587104;0,359658724;0,667245828;0,151646779;0,587448085;1,645824284;2,23327237;1,246319601;60,89552239;135,2941176;142,1052632;-6,811145511;0,676470588;0,285714286;0,105263158;0;0,642857143;0,625;0,136363636;0,181818182;68,90574215;117,3584906;113,6363636;3,72212693;0,59351145;0,317829457;0,14379085;0,088235294;0,572519084;0,248;0,11409396;0,11409396;-8,010219757;17,93562708;28,46889952;-10,53327244;0,082959138;-0,032115172;-0,038527692;-0,088235294;0,070338059;0,377;0,022269677;0,067724222
152;Georgios Papagiannis;C;GRE;217;27;Fenerbahce Beko Istanbul;5;3;2;0,6;22,4;6,8;2,8;3,6;0,777777778;0,2;1,4;0,142857143;3;5;0,6;0,6;0,6;1;1,8;3,8;5,6;1,8;1,4;0,4;1;0;2,4;1,6;11,4;0,2;6,6;0,151376147;1,03030303;113,8297872;112,1052632;1,724524076;123,6167308;103,6657962;19,95093465;0,62;0,653846154;0,181818182;1,666666667;0,333333333;1,454545455;0,03030303;2;0;-;0,212121212;0,428571429;0,03030303;0,212121212;0,121212121;0,090909091;0,12;0,129032258;0,121212121;0,090909091;0,214285714;1,285714286;0,103448276;0,142857143;0,071428571;0;0,240506329;0,25;0,212121212;0,333333333;0,168674699;0,010526316;0,031055901;0,03;0;6,315789474;4,255319149;16,7103614;0,701405207;1,168044665;1,869449872;0,123396031;0,796701012;2,523710587;3,320411599;1,983360039;66,68637304;113,8297872;112,1052632;1,724524076;0,591160221;0,333333333;0,169724771;0,055045872;0,585164835;0,215189873;0,139037433;0,112299465;65,82104902;125;119,1358025;5,864197531;0,609756098;0,3375;0,122994652;0,101604278;0,564327485;0,357142857;0,098591549;0,107981221;0,865324019;-11,17021277;-7,030539311;-4,139673455;-0,018595877;-0,004166667;0,046730118;-0,046558407;0,02083735;-0,141952984;0,040445884;0,004318245
153;Dyshawn Pierre;F/PF;CAN;198;31;Fenerbahce Beko Istanbul;5;3;2;0,6;13,8;4,4;1,2;2,2;0,545454545;0,6;1,2;0,5;1,8;3,4;0,529411765;0,2;0,4;0,5;0,2;1;1,2;0,8;0;0,6;0;0,2;0,6;1;5,4;-0,4;3,6;0,141732283;1,222222222;104,4642857;107,2072072;-2,742921493;129,2636009;100,1188745;29,14472639;0,617647059;0,611111111;0,166666667;2;0,388888889;0,857142857;0,055555556;0;0,055555556;0;0,277777778;1,8;0,055555556;0;0;0;0,097560976;0,095238095;0,142857143;0;0,181818182;0,8;0,02;0;0,041666667;0;0,098039216;0,035714286;0,19047619;0;0,059405941;0,027027027;0;0;0;2,702702703;4,464285714;13,66443073;0,562495425;0,937623317;1,500118742;0,112368445;0,753576414;1,339071254;2,092647668;1,877318836;65,02177068;104,4642857;107,2072072;-2,742921493;0,557142857;0,28;0,173228346;0,05511811;0,556074766;0,274509804;0,174311927;0,137614679;66,90290574;125,8474576;119,0871369;6,760320698;0,61875;0,358974359;0,136690647;0,086330935;0,583333333;0,294642857;0,096219931;0,099656357;-1,881135058;-21,38317191;-11,87992972;-9,503242191;-0,061607143;-0,078974359;0,036537699;-0,031212825;-0,027258567;-0,020133053;0,078091995;0,037958322
154;Sertac Sanli;C;TUR;212;33;Fenerbahce Beko Istanbul;5;3;2;0,6;4,8;1,4;0,4;0,6;0,666666667;0;0;-;0,4;0,6;0,666666667;0,6;0,8;0,75;0,6;0,4;1;0,4;0;0;0;0;1,6;1;1,8;-2,8;1;0,102040816;1,4;104,8780488;142,5;-37,62195122;177,3641037;131,0747116;46,28939205;0,666666667;0,7;0;-;0,4;2;0,2;0;0;-;0;-;0,4;0;0;0;0,133333333;0;0,285714286;0;0,285714286;0,4;0,125;0,2;0,083333333;0;0,095238095;0,142857143;0;0;0,111111111;0;0;0;0;20;12,19512195;9,572751;-0,258280799;0,663425691;0,405144892;0,038041774;-1,24441055;-0,489329538;-1,733740088;0,069774878;69,73777463;104,8780488;142,5;-37,62195122;0,511904762;0,333333333;0,142857143;0,081632653;0,633333333;0,285714286;0,022222222;0,111111111;65,85038877;120,8469055;111,8589744;8,987931178;0,612211221;0,335664336;0,148876404;0,075842697;0,566558442;0,288732394;0,129577465;0,109859155;3,887385853;-15,96885676;30,64102564;-46,6098824;-0,100306459;-0,002331002;-0,006019262;0,005789956;0,066774892;-0,003018109;-0,107355243;0,001251956
155;Nathan Sestina;PF;USA;205;27;Fenerbahce Beko Istanbul;5;3;2;0,6;17,2;6,2;0,8;1,8;0,444444444;1,4;3;0,466666667;2,2;4,8;0,458333333;0,4;1;0,4;0,8;1,4;2,2;0,4;0;0,8;0;0;2,4;1;5;5,2;5,2;0,160493827;1,192307692;128,8732394;109,7902098;19,08302965;109,9778788;100,2895021;9,688376731;0,604166667;0,596153846;0,076923077;2;0,153846154;1;0,115384615;0;0;-;0,576923077;1,4;0,076923077;0;0;0;0,031746032;0,08;0;0;0,071428571;0,4;0,056338028;0,115384615;0,027027027;0;0,098591549;0,055555556;0,137931034;0;0,077464789;0,027972028;0;0;0;8,391608392;3,521126761;10,48322068;0,056971015;0,992549145;1,049520161;0,103912887;0,110056697;0,611614519;0,721671216;0,69661998;66,94166176;128,8732394;109,7902098;19,08302965;0,631034483;0,281690141;0,104938272;0,111111111;0,552816901;0,323943662;0,165517241;0,144827586;65,84099081;112,1359223;119,138756;-7,002833651;0,5775;0,375;0,176954733;0,053497942;0,590047393;0,260869565;0,090196078;0,090196078;1,100670945;16,73731711;-9,348546191;26,0858633;0,053534483;-0,093309859;-0,072016461;0,057613169;-0,037230492;0,063074097;0,075321163;0,054631508
156;Scottie Wilbekin;PG;USA;188;31;Fenerbahce Beko Istanbul;5;3;2;0,6;24,4;13,2;1;2;0,5;3,2;7,2;0,444444444;4,2;9,2;0,456521739;1,6;1,6;1;0,8;1,2;2;2,6;1,8;0,8;0;0;1,6;1,8;12;2;11,6;0,242677824;1,137931034;120,7920792;117;3,792079208;132,6037773;111,9546809;20,64909639;0,630434783;0,673469388;0,017241379;2;0,103448276;1;0,051724138;0,666666667;0,017241379;3;0,603448276;1,285714286;0,051724138;0,155172414;0,068965517;0,086206897;0,166666667;0,078947368;0,296296296;0,153846154;0,183098592;1,444444444;0,039215686;0,025641026;0,052631579;0;0,074074074;0,083333333;0,076923077;0;0,054644809;0,02;0;0;0;4;4,455445545;18,11926806;1,977038834;1,73726557;3,714304404;0,146665524;4,264368352;-1,117119847;3,147248504;2,977032058;66,4109589;120,7920792;117;3,792079208;0,595121951;0,362745098;0,142259414;0,066945607;0,612565445;0,283950617;0,169230769;0,112820513;66,11320755;116,4383562;113,1578947;3,280461428;0,607142857;0,292307692;0,156626506;0,090361446;0,530864198;0,292682927;0,068292683;0,107317073;0,297751357;4,353723044;3,842105263;0,51161778;-0,012020906;0,070437406;-0,014367092;-0,023415839;0,081701247;-0,00873231;0,100938086;0,00550344
172;Wade Baldwin;PG/SG;USA;193;28;Maccabi Playtika Tel Aviv;2;1;1;0,5;16,5;9;2,5;4,5;0,555555556;0;2;0;2,5;6,5;0,384615385;4;6;0,666666667;0;0,5;0,5;5;1;0,5;0,5;0;1,5;4,5;11,5;-6;9,5;0,287878788;0,947368421;126,3157895;135,483871;-9,168081494;134,5955702;127,1070873;7,4884829;0,384615385;0,529411765;0,157894737;2;0,263157895;0,8;0,052631579;0;0;-;0,210526316;0;0,210526316;0,105263158;0,052631579;0,052631579;0,416666667;0,266666667;0,833333333;0,333333333;0,344827586;5;0;0;0;0;0,045454545;0;0,083333333;0;0,018518519;0,016129032;0,020833333;0;0,047619048;4,838709677;15,78947368;19,23870392;2,226994826;1,001369415;3,228364241;0,15614821;2,548744744;-2,574959616;-0,026214871;1,265364575;68,43421711;126,3157895;135,483871;-9,168081494;0,580645161;0,28125;0,060606061;0,106060606;0,7;0,272727273;0,129032258;0,193548387;71,11745805;128,9156627;122,5;6,415662651;0,54040404;0,42;0,057142857;0,095238095;0,644736842;0,193548387;0,11827957;0,096774194;-2,683240942;-2,599873177;12,98387097;-15,58374414;0,040241121;-0,13875;0,003463203;0,010822511;0,055263158;0,079178886;0,010752688;0,096774194
173;Tamir Blatt;SG;USA;185;27;Maccabi Playtika Tel Aviv;5;2;3;0,4;22,6;7,8;0,6;2;0,3;2;5,4;0,37037037;2,6;7,4;0,351351351;0,6;0,8;0,75;0,4;1,4;1,8;5,2;1,6;0,4;0;0;1,2;1;8,4;-2,8;9,4;0,195020747;0,829787234;119,4029851;128,2828283;-8,879843208;119,9750746;119,8760387;0,099035903;0,486486486;0,5;0;-;0,042553191;0;0,170212766;0,75;0,085106383;0,75;0,468085106;1,227272727;0,042553191;0,170212766;0,14893617;0,021276596;0,273684211;0,288135593;0,357142857;0,181818182;0,356164384;3,25;0,019047619;0;0,037735849;0;0,078651685;0,054054054;0,083333333;0,142857143;0,046391753;0,01010101;0;0;0;3,03030303;2,487562189;12,58484734;1,483128203;0,704251412;2,187379616;0,121690104;2,390557598;-4,215745927;-1,825188329;0,076669213;71,67904903;119,4029851;128,2828283;-8,879843208;0,552995392;0,380952381;0,099585062;0,099585062;0,631840796;0,348314607;0,142180095;0,165876777;64,66793169;123,2394366;126,3513514;-3,111914732;0,583333333;0,32;0,101796407;0,053892216;0,627516779;0,365079365;0,115183246;0,09947644;7,011117345;-3,836451545;1,931476931;-5,767928477;-0,030337942;0,060952381;-0,002211345;0,045692847;0,004324017;-0,016764758;0,026996849;0,066400337
174;Lorenzo Brown;PG;USA;196;34;Maccabi Playtika Tel Aviv;5;2;3;0,4;32;17,2;5,2;8,8;0,590909091;1,6;4,2;0,380952381;6,8;13;0,523076923;2;2,6;0,769230769;0,4;3;3,4;5,8;1,6;1;0;0,8;2,6;3,6;19,2;-9,4;15,8;0,240853659;1,088607595;114,6520147;133,3333333;-18,68131868;137,3544361;121,0871664;16,26726974;0,584615385;0,605633803;0,101265823;1,25;0,291139241;1,130434783;0,164556962;1,230769231;0,012658228;0;0,253164557;1,2;0,075949367;0,101265823;0,088607595;0,012658228;0,276190476;0,279411765;0,476190476;0;0,268518519;3,625;0,013157895;0;0,014492754;0,166666667;0,129310345;0,109090909;0,14893617;0,133333333;0,063432836;0,018518519;0;0;0;4,814814815;6,593406593;13,45790461;1,752523021;1,38163181;3,134154832;0,112436048;1,775548884;-2,358152598;-0,582603714;0,964024008;68,3425472;114,6520147;133,3333333;-18,68131868;0,532312925;0,355263158;0,103658537;0,067073171;0,652173913;0,362068966;0,131944444;0,142361111;69,62287609;145,7142857;106,5789474;39,13533835;0,698630137;0,357142857;0,0875;0,1375;0,547297297;0,333333333;0,122807018;0,114035088;-1,280328889;-31,06227106;26,75438596;-57,81665703;-0,166317212;-0,001879699;0,016158537;-0,070426829;0,104876616;0,028735632;0,009137427;0,028326023
175;Antonius Cleveland;SG;USA;196;30;Maccabi Playtika Tel Aviv;5;2;3;0,4;18;5,8;1,8;2,6;0,692307692;0,4;2,4;0,166666667;2,2;5;0,44;1;1;1;1;1,2;2,2;0,4;0,6;1;0,6;0,2;2,6;1;4,8;-1,4;6;0,161290323;0,966666667;130,0653595;125,6097561;4,45560338;112,0482096;113,4438398;-1,395630222;0,48;0,537037037;0,233333333;2;0,2;0,666666667;0;-;0,166666667;0,6;0,233333333;0,428571429;0,066666667;0,1;0;0,1;0,025974026;0,024390244;0,047619048;0;0,0625;0,666666667;0,06097561;0,025;0,105263158;0;0,1;0,04;0,115384615;0,181818182;0,077464789;0,030487805;0,024793388;0,029850746;0,018518519;7,926829268;3,267973856;12,99220658;0,43681737;0,853026813;1,289844184;0,09346697;0,603077907;1,780243234;2,383321141;1,402357905;67,67416144;130,0653595;125,6097561;4,45560338;0,588757396;0,390243902;0,091397849;0,091397849;0,66025641;0,3;0,169811321;0,220125786;69,36416185;113,6842105;129,1208791;-15,43666859;0,545454545;0,326530612;0,108108108;0,072072072;0,605670103;0,391304348;0,102880658;0,0781893;-1,690000405;16,38114895;-3,511123023;19,89227197;0,043302851;0,06371329;-0,016710259;0,019325777;0,054586307;-0,091304348;0,066930662;0,141936486
176;Jake Cohen;C;ISR;210;34;Maccabi Playtika Tel Aviv;5;2;3;0,4;11,8;5,6;1,6;2,2;0,727272727;0,8;1,6;0,5;2,4;3,8;0,631578947;0;0;-;0,2;1;1,2;1;0,4;0;0;0,2;2,2;0,4;4;-1;4,2;0,189189189;1,333333333;132,6315789;133,6734694;-1,04189044;127,5868861;117,909266;9,67762012;0,736842105;0,736842105;0,285714286;2;0,19047619;0,5;0,047619048;2;0,095238095;1,5;0,285714286;1,5;-;0,095238095;0;0,095238095;0,113636364;0,137931034;0,090909091;0;0,192307692;2,5;0,02173913;0,043478261;0;0;0,102040816;0,166666667;0,041666667;0;0,063157895;0;0;0;0;11,2244898;2,105263158;7,248247478;0,079333459;0,511318884;0,590652343;0,063511005;-0,253738965;-1,023573448;-1,277312414;0,155815276;63,38615513;132,6315789;133,6734694;-1,04189044;0,636363636;0,347826087;0,108108108;0,036036036;0,595454545;0,489795918;0,10619469;0,097345133;70,83184577;116,5322581;125;-8,467741935;0,539179104;0,358208955;0,097643098;0,097643098;0,645833333;0,291262136;0,138408304;0,148788927;-7,44569064;16,09932088;8,673469388;7,425851495;0,097184532;-0,010382868;0,01046501;-0,061607062;-0,050378788;0,198533782;-0,032213614;-0,051443795
177;Bonzie Colson;F/PF;USA;198;28;Maccabi Playtika Tel Aviv;5;2;3;0,4;32;11;2;5;0,4;1,6;4,8;0,333333333;3,6;9,8;0,367346939;2,2;3;0,733333333;0,6;3,6;4,2;0,4;0,4;0,6;0,6;0,6;2,4;3,4;9,8;-5,2;11,4;0,175925926;0,964912281;120,8029197;133,2089552;-12,40603552;96,40219335;119,8897022;-23,48750887;0,448979592;0,5;0,035087719;0;0,298245614;0,823529412;0,105263158;1;0,105263158;1,5;0,315789474;0,833333333;0,105263158;0,035087719;0,01754386;0,01754386;0,015503876;0,011764706;0;0,047619048;0,033898305;1;0,020408163;0;0,045454545;0;0,15;0,12962963;0,153846154;0,142857143;0,078651685;0,01119403;0,012605042;0,014705882;0;4,47761194;6,204379562;16,29485443;0,854608746;1,742588235;2,597196981;0,091209727;1,111980662;0,389173129;1,50115379;2,311273878;68,4144819;120,8029197;133,2089552;-12,40603552;0,557239057;0,333333333;0,083333333;0,083333333;0,653846154;0,391666667;0,150877193;0,122807018;69,34673367;121,7391304;107,6923077;14,04682274;0,6;0,454545455;0,166666667;0,071428571;0,545454545;0,21875;0,076923077;0,162393162;-0,932251771;-0,936210727;25,51664753;-26,45285826;-0,042760943;-0,121212121;-0,083333333;0,011904762;0,108391608;0,172916667;0,073954116;-0,039586145
178;John Dibartolomeo;SG;ISR;183;33;Maccabi Playtika Tel Aviv;5;2;3;0,4;14,4;4,8;0,4;1,4;0,285714286;1,2;3,2;0,375;1,6;4,6;0,347826087;0,4;0,4;1;0,4;1;1,4;1;0,4;0,4;0;0,2;1,8;1,4;3,6;0,2;5,2;0,179310345;0,923076923;113,8211382;114,8760331;-1,054894846;106,7616029;105,8486578;0,912945085;0,47826087;0,5;0;-;0,192307692;0,4;0,076923077;1;0,115384615;1;0,5;1,153846154;0,038461538;0,076923077;0,038461538;0,038461538;0,096153846;0,058823529;0,153846154;0,2;0,161290323;2,5;0,030769231;0,027027027;0,038461538;0;0,086206897;0,148148148;0,038461538;0;0,056910569;0,016528926;0;0;0;7,438016529;5,691056911;11,69091301;0,426286703;0,658294967;1,08458167;0,101126496;2,187142554;0,428245124;2,615387678;1,433355399;68,46011132;113,8211382;114,8760331;-1,054894846;0,551181102;0,338461538;0,124137931;0,04137931;0,56504065;0,362068966;0,157480315;0,118110236;68,67845994;125;134,2222222;-9,222222222;0,572916667;0,365217391;0,087452471;0,102661597;0,665198238;0,35106383;0,116363636;0,141818182;-0,21834862;-11,17886179;-19,34618916;8,167327376;-0,021735564;-0,026755853;0,03668546;-0,061282287;-0,100157587;0,011005136;0,041116679;-0,023707946
182;Josh Nebo;C;USA;206;27;Maccabi Playtika Tel Aviv;5;2;3;0,4;26,2;13,2;5,8;8,4;0,69047619;0;0;-;5,8;8,4;0,69047619;1,6;2,4;0,666666667;3,4;2,4;5,8;0,8;0,8;1,2;1,4;0,4;2,8;2,2;17,2;-7,4;10,2;0,194656489;1,294117647;120,9090909;134,0707965;-13,16170555;134,613322;117,8469881;16,76633391;0,69047619;0,70212766;0,392156863;1,8;0,392156863;1;0,039215686;1;0;-;0;-;0,098039216;0,078431373;0,039215686;0,039215686;0,04494382;0,02;0,115384615;0;0,072727273;1;0,147826087;0,220338983;0,076923077;0;0,12371134;0,104166667;0,097560976;0,375;0,136792453;0,026548673;0,034146341;0,050420168;0;6,194690265;5;22,37420237;1,746917113;1,603005492;3,349922605;0,145175411;2,121323332;0,7122997;2,833623032;2,651866593;66,73407482;120,9090909;134,0707965;-13,16170555;0,568376068;0,356521739;0,106870229;0,06870229;0,655844156;0,391752577;0,144032922;0,106995885;72,21135029;121,1382114;115;6,138211382;0,560150376;0,353846154;0,089041096;0,102739726;0,579831933;0,290909091;0,106918239;0,176100629;-5,47727547;-0,229120473;19,07079646;-19,29991693;0,008225692;0,002675585;0,017829133;-0,034037436;0,076012223;0,100843486;0,037114683;-0,069104744
183;Jasiel Rivero;C;CUB;206;31;Maccabi Playtika Tel Aviv;5;2;3;0,4;16,4;8,6;3,4;6,8;0,5;0,4;0,4;1;3,8;7,2;0,527777778;0,6;0,8;0,75;2,4;0,8;3,2;1,2;1,2;0,6;0;0,6;3;1,2;6,4;5;8,8;0,252873563;0,977272727;132,6241135;110,9589041;21,66520937;112,070515;104,6937802;7,376734758;0,555555556;0,565789474;0,318181818;1,428571429;0,386363636;0,705882353;0,068181818;0,666666667;0;-;0,045454545;3;0,045454545;0,136363636;0,068181818;0,068181818;0,092307692;0,117647059;0,066666667;0,0625;0,12;1;0,164383562;0,216216216;0,121212121;0;0,058823529;0,038461538;0,033333333;0,181818182;0,113475177;0,020547945;0;0;0;10,2739726;4,255319149;17,21850053;0,49042323;0,926062752;1,416485982;0,090510286;1,090845567;0,18383099;1,274676557;1,18811709;68,55753647;132,6241135;110,9589041;21,66520937;0,591772152;0,438356164;0,091954023;0,103448276;0,566433566;0,264705882;0,141891892;0,216216216;68,62967157;112,8712871;139,5;-26,62871287;0,545454545;0,299065421;0,106837607;0,064102564;0,673913043;0,428571429;0,122047244;0,086614173;-0,072135107;19,75282635;-28,54109589;48,29392224;0,046317606;0,139290744;-0,014883584;0,039345712;-0,107479477;-0,163865546;0,019844648;0,129602043
